"geolocation_zip_code_prefix","geolocation_lat","geolocation_lng","geolocation_city","geolocation_state"
70335,-15.800597136315744,-47.88945379385659,"brasilia","DF"
70391,-15.796373425489344,-47.84895542548933,"brasilia","DF"
70422,-15.824901524310992,-47.892585626160404,"brasilia","DF"
70402,-15.802477586805972,-47.874711210646716,"brasilia","DF"
70406,-15.807898658030107,-47.874063814588354,"brasília","DF"
70415,-15.823970999999998,-47.887206231061725,"brasilia","DF"
70675,-15.794415000000004,-47.93006475,"brasília","DF"
70670,-15.799101326895135,-47.91990650528445,"brasilia","DF"
70658,-15.790700843643224,-47.9348514181837,"brasilia","DF"
70673,-15.806524500000005,-47.93582925,"brasilia","DF"
70660,-15.808247999999995,-47.93843924999999,"brasilia","DF"
70630,-15.770742806103547,-47.93018254052409,"brasilia","DF"
70610,-15.795964415410893,-47.91128271960154,"brasilia","DF"
70687,-15.815976328611026,-47.907328086588976,"brasilia","DF"
70648,-15.788943473358435,-47.93638791061641,"brasilia","DF"
70640,-15.783742812655095,-47.93424844255291,"brasília","DF"
70655,-15.793045641539404,-47.939059807176285,"cruzeiro","DF"
70636,-15.708251010734696,-47.91179562388467,"brasilia","DF"
70632,-15.758356499999998,-47.93579999999999,"brasilia","DF"
70650,-15.799526999999998,-47.94364800000001,"brasilia","DF"
70645,-15.782105504364814,-47.932334986421175,"brasilia","DF"
70620,-15.776030210658432,-47.90937287246811,"brasília","DF"
70680,-15.784049999999947,-47.91689999999997,"brasília","DF"
70631,-15.769281260999945,-47.95934499999999,"brasilia","DF"
70666,-15.748866,-47.89393199999999,"brasilia","DF"
70602,-15.748033023861785,-47.92424951664842,"brasilia","DF"
70634,-15.747113127387653,-47.92583712874399,"brasilia","DF"
70750,-15.754632909678948,-47.89531165702924,"brasilia","DF"
70740,-15.769799999999993,-47.89016774999999,"brasilia","DF"
70733,-15.776231647238731,-47.882412183594006,"brasilia","DF"
70757,-15.754967999999998,-47.89163249999999,"brasilia","DF"
70772,-15.74233199999999,-47.89352700000001,"brasilia","DF"
70730,-15.779717999999995,-47.88864,"brasilia","DF"
70753,-15.756254625481267,-47.887203271718576,"brasilia","DF"
70763,-15.747800142062902,-47.89103407816275,"brasilia","DF"
70767,-15.746057999999998,-47.89444500000001,"brasilia","DF"
70760,-15.746845499999996,-47.89820699999999,"brasilia","DF"
70732,-15.77943,-47.88355725,"brasilia","DF"
70774,-15.743902499999995,-47.89462725,"brasilia","DF"
70742,-15.769552499999998,-47.88321524999999,"brasília","DF"
70747,-15.764859000000005,-47.88795375000001,"brasilia","DF"
70722,-15.781778999999993,-47.88345375,"brasilia","DF"
70773,-15.737759999999998,-47.89320525,"brasilia","DF"
70790,-15.746061223262362,-47.901831188392286,"brasilia","DF"
70745,-15.769515161022476,-47.88705793226968,"brasilia","DF"
70736,-15.776146452495912,-47.88690397369834,"brasília","DF"
70744,-15.762595499999993,-47.88525825000001,"brasilia","DF"
70756,-15.756624000000002,-47.887812,"brasilia","DF"
70766,-15.747961500000002,-47.8941705,"brasilia","DF"
70765,-15.751157834276178,-47.89328608660287,"brasília","DF"
70735,-15.778699796124187,-47.88661075736597,"brasilia","DF"
70746,-15.767685055100785,-47.88679838631195,"brasilia","DF"
70761,-15.745459500000004,-47.8997775,"brasilia","DF"
70734,-15.772178715946305,-47.88450686234893,"brasilia","DF"
70770,-15.732234000000002,-47.89837349999999,"brasilia","DF"
70775,-15.73898331204695,-47.89687287310593,"brasilia","DF"
70755,-15.760777499999993,-47.89071675,"brasilia","DF"
70737,-15.773458610046749,-47.88547446779968,"brasilia","DF"
70743,-15.766987500000004,-47.88392399999999,"brasilia","DF"
70723,-15.782120999999995,-47.8849815,"brasília","DF"
70754,-15.753295505587056,-47.888210759953715,"brasília","DF"
70711,-15.790438613105168,-47.880655057851115,"brasilia","DF"
70719,-15.784005551214669,-47.88910205029197,"brasilia","DF"
70712,-15.787509180968266,-47.88313320757136,"brasilia","DF"
70764,-15.7451715,-47.89261800000001,"brasília","DF"
70762,-15.751017699468296,-47.89062091529557,"brasilia","DF"
70752,-15.760979999999998,-47.88611325000001,"brasília","DF"
70720,-15.781104379809744,-47.89013235555441,"brasília","DF"
70785,-15.736693499999996,-47.89046024999999,"brasilia","DF"
70741,-15.763648500000004,-47.89263599999999,"brasilia","DF"
70710,-15.737344861240075,-47.89598868898028,"brasilia","DF"
70864,-15.749967307500055,-47.88434953538263,"brasilia","DF"
70866,-15.751237500000002,-47.88252449999999,"brasilia","DF"
70800,-15.75579960312184,-47.86593163157126,"brasilia","DF"
70856,-15.761172953338967,-47.878636368437604,"brasilia","DF"
70847,-15.768139499999998,-47.878362,"brasilia","DF"
70833,-15.779209499999995,-47.87777249999999,"brasilia","DF"
70845,-15.774458712142966,-47.87677904665532,"brasilia","DF"
70803,-15.794110090195675,-47.84786624923538,"brasilia","DF"
70834,-15.782179499999993,-47.87648549999999,"brasília","DF"
70875,-15.738024173754894,-47.88918426449882,"brasilia","DF"
70879,-15.736905000000005,-47.88772650000002,"brasilia","DF"
70874,-15.7399335,-47.88819675,"brasília","DF"
70852,-15.76386899999999,-47.88167849999999,"brasília","DF"
70804,-15.795540585636694,-47.85270983611287,"brasília","DF"
70844,-15.769425493262505,-47.879542246299216,"brasilia","DF"
70842,-15.77595393284163,-47.878612664208134,"brasilia","DF"
70878,-15.738763274370337,-47.88726421096283,"brasilia","DF"
70867,-15.748279707817714,-47.88223531163988,"brasilia","DF"
70857,-15.759918000000004,-47.879903249999984,"brasilia","DF"
70863,-15.753091500000005,-47.88396,"brasilia","DF"
70862,-15.755465331897767,-47.8846804400181,"brasilia","DF"
70846,-15.769879948275245,-47.876809718751105,"brasilia","DF"
70853,-15.76294104607878,-47.88117295475792,"brasília","DF"
70835,-15.777074739737484,-47.875398856324736,"brasilia","DF"
70832,-15.781002463788958,-47.87787991326678,"brasilia","DF"
70872,-15.74758013185916,-47.88742643311506,"brasilia","DF"
70865,-15.753699000000005,-47.88189675,"brasília","DF"
70843,-15.7724595,-47.87845874999999,"brasilia","DF"
70873,-15.742647,-47.88732374999999,"brasilia","DF"
70801,-15.79354974216626,-47.8487287821282,"brasilia","DF"
70855,-15.765512890705256,-47.878131775372,"brasilia","DF"
70854,-15.760105066579687,-47.883295220225115,"brasilia","DF"
70802,-15.791398232240029,-47.856988901908856,"brasília","DF"
70876,-15.747798917387595,-47.88476687608139,"brasilia","DF"
70830,-15.777625500000005,-47.87400825,"brasília","DF"
70908,-15.76528459695353,-47.856663,"brasilia","DF"
70910,-11.014055849562281,-68.7466525794982,"brasilia","DF"
71015,-15.825499262113874,-47.98823901541496,"brasília","DF"
71050,-15.839276030635519,-47.97166282005243,"brasília","DF"
71065,-15.843663513974596,-47.98129674991125,"brasilia","DF"
71070,-15.844945611979961,-47.98527498130505,"brasilia","DF"
71010,-15.814967496183936,-47.98299607251937,"brasilia","DF"
71020,-15.820608327447966,-47.9774549546782,"brasilia","DF"
71060,-15.833616409836766,-47.98332641244141,"brasilia","DF"
71009,-15.787326571209984,-47.88582780336425,"brasilia","DF"
71090,-15.81561321856567,-47.99572071856566,"guara","DF"
71100,-15.807959999999998,-47.98869300000001,"brasília","DF"
71215,-15.81777,-47.95696124999999,"brasília","DF"
71200,-15.805754999999998,-47.96828099999999,"brasilia","DF"
71205,-15.795585524197529,-47.94900444154321,"brasilia","DF"
71225,-15.793469199351096,-47.989329734314325,"brasília","DF"
71250,-15.776556242266905,-48.002542087136256,"brasilia","DF"
71218,-15.81712781373276,-47.964695350559,"brasilia","DF"
71520,-15.737082850690436,-47.865971642702256,"brasilia","DF"
71573,-15.764436057729926,-47.78389362240177,"brasilia","DF"
71515,-15.748890877121491,-47.83784906908972,"brasilia","DF"
71530,-15.757977950556086,-47.84304782395499,"brasilia","DF"
71572,-15.7675868238149,-47.78109250502169,"brasilia","DF"
71596,-15.779434500000002,-47.78213399999999,"brasília","DF"
71505,-15.73240143802808,-47.86277439289611,"brasilia","DF"
71571,-15.774452999999996,-47.77663949999999,"paranoa","DF"
71510,-15.724706690349894,-47.889696354449406,"brasília","DF"
71525,-15.749275195087195,-47.848567562856466,"brasilia","DF"
71570,-15.781841999999992,-47.780595,"brasília","DF"
71535,-15.751948044953599,-47.83417184776961,"brasília","DF"
71503,-15.713439558428039,-47.88547783028448,"brasilia","DF"
71540,-15.707155214290085,-47.879456857140866,"brasilia","DF"
71670,-15.825761999999996,-47.812734000000006,"brasília","DF"
71625,-15.838914594494849,-47.86970795599868,"brasilia","DF"
71680,-15.843092528722453,-47.82225242246026,"brasília","DF"
71610,-15.853437,-47.91398849999999,"brasilia","DF"
71692,-15.906619276539498,-47.77698540978361,"brasilia","DF"
71645,-15.865392465500342,-47.87752983404585,"brasilia","DF"
71615,-15.849651258670454,-47.90234473229852,"brasilia","DF"
71694,-15.908177109244207,-47.75283734748038,"brasilia","DF"
71691,-15.906466093180695,-47.77423989072256,"brasilia","DF"
71630,-15.830404443037526,-47.86864057180338,"brasilia","DF"
71693,-15.914343473621367,-47.76019745174625,"brasilia","DF"
71635,-15.84111164661397,-47.87172235499288,"brasilia","DF"
71675,-15.822332999999995,-47.80211625000001,"lago sul","DF"
71655,-15.84796949999999,-47.85377625,"brasilia","DF"
71620,-15.84411447813068,-47.8976413277096,"brasília","DF"
71650,-15.857954413266782,-47.867130340412025,"brasilia","DF"
71605,-15.856217889193527,-47.911229657919904,"brasilia","DF"
71660,-15.84440608159733,-47.84740208436728,"brasilia","DF"
71600,-15.853793290870776,-47.88101918443072,"brasília","DF"
71640,-15.852879551759653,-47.87346205175965,"lago sul","DF"
71665,-15.833267999999995,-47.83076550000001,"brasilia","DF"
71699,-15.793056283368955,-47.848963327226045,"brasilia","DF"
71697,-15.794197105804276,-47.848101230534134,"brasilia","DF"
71705,-15.874832134358124,-47.973086845202744,"brasilia","DF"
71745,-15.910609989911089,-47.93495654035566,"brasília","DF"
71741,-15.916152321274073,-47.947790174175644,"brasilia","DF"
71730,-15.793827906262006,-47.85157213930394,"brasilia","DF"
71710,-15.875505402861275,-47.97936469263434,"brasilia","DF"
71727,-15.857361308034685,-47.95099641861842,"brasilia","DF"
71735,-15.871770370157135,-47.98406903818397,"brasília","DF"
71725,-15.850759033259536,-47.950774915303924,"brasilia","DF"
71731,-15.880714704306564,-47.977533418485024,"brasília","DF"
71740,-15.937406313751795,-47.985712924355404,"brasilia","DF"
71715,-15.87395848994282,-47.977791554556724,"brasília","DF"
71720,-15.872868489415088,-47.97118916123212,"nucleo bandeirante","DF"
71736,-15.867845499768979,-47.97045315353459,"brasilia","DF"
71738,-15.872279251202956,-47.9770639526465,"brasilia","DF"
71746,-15.94440341562261,-47.96398525031943,"brasilia","DF"
71750,-15.919418433925244,-47.9322299373215,"brasilia","DF"
71742,-15.891073771182453,-47.9306586641169,"brasilia","DF"
71805,-15.879087311572235,-48.00634998074298,"brasilia","DF"
71820,-15.88607502996301,-48.01676701284129,"brasilia","DF"
71881,-15.89259819045744,-48.05054133357998,"brasilia","DF"
71880,-15.903720314886394,-48.0418118655531,"brasilia","DF"
71882,-15.909094892600276,-48.04746634657181,"brasilia","DF"
71825,-15.886620476289508,-48.01443185354943,"brasília","DF"
71800,-15.88391999999993,-48.01546999999994,"riacho fundo","DF"
71968,-15.865248326657145,-48.02412895649243,"brasilia","DF"
71939,-15.841159228299446,-48.01861975312679,"brasilia","DF"
71909,-15.834749268280301,-48.01934705398348,"brasília","DF"
71901,-15.831507404965274,-48.01706117281206,"brasilia","DF"
71920,-15.829934263368358,-48.032894523171855,"brasilia","DF"
71929,-15.83961825701954,-48.037775007437,"brasilia","DF"
71900,-15.832334737539535,-48.03880152367142,"brasilia","DF"
71936,-15.841450954140925,-48.02402568811291,"brasilia","DF"
71937,-15.838387228836046,-48.011479281265224,"brasilia","DF"
71931,-15.836123050241866,-48.04018517722968,"brasília","DF"
71907,-15.832475819308588,-48.010333881945144,"brasilia","DF"
71917,-15.832386000000005,-48.0355965,"brasilia","DF"
71908,-15.790681174014695,-47.854534578683136,"brasilia","DF"
71925,-15.842882222788113,-48.02347760909142,"brasília","DF"
71928,-15.848767641268473,-48.033248009524314,"brasilia","DF"
71927,-15.842186999999996,-48.03074439549317,"brasília","DF"
71916,-15.839117999999996,-48.025925999999984,"brasilia","DF"
71918,-15.837191999999995,-48.03224624999999,"brasília","DF"
71910,-15.837416999999995,-48.02097600000001,"brasilia","DF"
71985,-15.874836882627239,-48.01512066767536,"brasilia","DF"
71990,-15.874430313645599,-48.00033930006178,"brasilia","DF"
71940,-15.847924500000005,-47.923812,"brasilia","DF"
71950,-15.839974444355102,-48.04327036252044,"taguatinga","DF"
71982,-15.872291990786133,-48.01592038479189,"brasilia","DF"
71938,-15.790233405216696,-47.854227996537546,"brasilia","DF"
71904,-15.830768441145361,-48.01802413235898,"brasilia","DF"
71969,-15.865710348049744,-48.02600416341721,"brasilia","DF"
71988,-15.877496930982385,-48.01217906347336,"brasilia","DF"
71915,-15.835761255029027,-48.028323352369384,"brasilia","DF"
71955,-15.855330760454436,-48.03726226395937,"brasilia","DF"
71926,-15.844322036240426,-48.02590214571618,"brasilia","DF"
71906,-15.830932016803072,-48.0110489635657,"brasilia","DF"
71956,-15.85501330003892,-48.03708873085543,"brasilia","DF"
71963,-15.854833991567038,-48.033339849262035,"brasilia","DF"
71973,-15.860356238791931,-48.02365977677896,"brasília","DF"
71987,-15.87657991003814,-48.01350775204458,"brasilia","DF"
71978,-15.873101799122553,-48.0172995438546,"brasilia","DF"
71979,-15.869529671452048,-48.01936434144957,"brasília","DF"
71967,-15.864074216307767,-48.02626134561307,"brasilia","DF"
71972,-15.865289795818715,-48.0321721429269,"taguatinga","DF"
71961,-15.854042257722448,-48.032354867358464,"brasilia","DF"
71981,-15.868629747059288,-48.01574922058832,"brasilia","DF"
71930,-15.837821999999996,-48.03688800000001,"brasilia","DF"
71958,-15.852398621321635,-48.03557672238015,"brasilia","DF"
71980,-15.868847289994195,-48.01872177933218,"brasilia","DF"
71991,-15.874990645018736,-47.99812076659188,"brasília","DF"
71957,-15.853708775417967,-48.0367962388209,"brasilia","DF"
71959,-15.851396118982766,-48.035365359672156,"brasilia","DF"
71989,-15.876791287308535,-48.00797273204321,"brasilia","DF"
71965,-15.860894250097262,-48.02640221656472,"brasilia","DF"
71960,-15.851968229087904,-48.034328058528004,"brasilia","DF"
71964,-15.859348646866536,-48.03564551902181,"brasília","DF"
72016,-15.837492023626664,-48.06334858565047,"brasilia","DF"
72015,-15.840667480274696,-48.051942900348365,"brasília","DF"
72025,-15.860897819196255,-48.04271941277336,"brasília","DF"
72035,-15.869707909792972,-48.03349207161826,"brasilia","DF"
72020,-15.847238675664975,-48.044205140105284,"brasilia","DF"
72010,-15.830012350967062,-48.052673376137065,"brasilia","DF"
72007,-15.75329499999998,-48.04162999999997,"brasília","DF"
72003,-15.792503453812106,-47.84512683563064,"brasilia","DF"
72006,-15.791154734041342,-47.85672962141953,"brasilia","DF"
72001,-15.791398232240029,-47.856988901908856,"brasilia","DF"
72115,-15.826510026848498,-48.062372187599784,"brasilia","DF"
72130,-15.80457559360568,-48.08303396226749,"brasilia","DF"
72145,-15.808625940558903,-48.09307854487661,"brasilia","DF"
72135,-15.812449473573293,-48.07349588375061,"brasilia","DF"
72155,-15.833731500000004,-48.07612575,"brasília","DF"
72140,-15.814491028077605,-48.08785351403879,"brasília","DF"
72120,-15.812585705044663,-48.06177935363811,"brasilia","DF"
72110,-15.829734368351671,-48.056957643035744,"taguatinga","DF"
72152,-15.818484796334396,-48.089125299656466,"brasilia","DF"
72125,-15.812299297701411,-48.069162355168324,"brasilia","DF"
72161,-15.817369752570672,-48.09380685616961,"brasilia","DF"
72160,-15.831976453002744,-48.08896574716428,"brasilia","DF"
72151,-15.831038747116356,-48.08675913441642,"brasilia","DF"
72146,-15.792944703705848,-48.10841688927572,"brasília","DF"
72150,-15.825248999999996,-48.08060549999998,"brasilia","DF"
72156,-15.821563642519152,-48.079285786072795,"brasilia","DF"
72162,-15.814315089015038,-48.09530017803007,"brasília","DF"
72153,-15.746432814328525,-47.92541839618565,"brasilia","DF"
72260,-15.803168148998857,-48.1347903719042,"brasilia","DF"
72270,-15.807534439535994,-48.14563393118026,"brasilia","DF"
72220,-15.838528302842304,-48.11047085917193,"ceilandia","DF"
72225,-15.800587776316473,-48.12119762231989,"brasilia","DF"
72241,-15.808551384889734,-48.12935656552741,"brasilia","DF"
72250,-15.79283546798243,-48.11964457453431,"brasilia","DF"
72231,-15.84372601762118,-48.116110311641954,"ceilandia","DF"
72251,-15.791671806721046,-48.125660814493855,"ceilandia","DF"
72236,-15.84763264721946,-48.12357116326625,"brasilia","DF"
72255,-15.786226828209939,-48.130300137029884,"brasília","DF"
72210,-15.810740000233777,-48.10509857551138,"brasilia","DF"
72275,-15.748094974753233,-47.9247195710371,"brasília","DF"
72261,-15.788419936616789,-48.138518796249855,"brasilia","DF"
72215,-15.835597199219695,-48.08955883011609,"brasília","DF"
72240,-15.821608272815116,-48.123554537844285,"brasilia","DF"
72230,-15.838524000000005,-48.122217000000006,"ceilandia","DF"
72235,-15.840052803019715,-48.125579545912075,"brasilia","DF"
72233,-15.84773403146559,-48.11320617572606,"ceilandia","DF"
72252,-15.800472315480436,-48.125492407006426,"brasilia","DF"
72312,-15.884372942145605,-48.076475145384855,"samambaia","DF"
72306,-15.875211121866254,-48.073808303357076,"brasilia","DF"
72301,-15.887367245869855,-48.1101170804173,"brasilia","DF"
72322,-15.861219982039001,-48.090501375678215,"brasilia","DF"
72316,-15.866799432422061,-48.08060995224143,"brasilia","DF"
72302,-15.871278076548398,-48.075319605465744,"brasilia","DF"
72303,-15.892398619086704,-48.12157047226785,"brasilia","DF"
72321,-15.874695305205767,-48.10169761860472,"brasília","DF"
72318,-15.863133388660307,-48.08595097165081,"brasilia","DF"
72325,-15.885071021627764,-48.126018991348865,"brasilia","DF"
72308,-15.873880500000006,-48.070782,"brasilia","DF"
72305,-15.882551945441156,-48.09125564193766,"brasília","DF"
72319,-15.874041012582587,-48.09849405263018,"brasilia","DF"
72331,-15.874030775594518,-48.114356058305034,"brasilia","DF"
72310,-15.885014542645461,-48.07858444980415,"brasilia","DF"
72320,-15.859287000000005,-48.07096649999999,"brasilia","DF"
72315,-15.895231281682582,-48.11129042722754,"brasilia","DF"
72307,-15.889788700284615,-48.10788704739835,"brasilia","DF"
72309,-15.893320696883828,-48.115811245197534,"brasilia","DF"
72329,-15.894073164936069,-48.14625093551764,"brasília","DF"
72323,-15.880175850969115,-48.117756090872774,"brasilia","DF"
72314,-15.878069472585105,-48.066225890340405,"brasilia","DF"
72333,-15.877734852470855,-48.12219438651331,"brasilia","DF"
72327,-15.885537005039915,-48.127783534029724,"brasilia","DF"
72304,-15.866991460932812,-48.06216204981814,"brasilia","DF"
72311,-15.888379883210568,-48.085311998171214,"brasilia","DF"
72313,-15.891596746961925,-48.10305208563025,"brasilia","DF"
72317,-15.898614329682955,-48.1183982217449,"brasilia","DF"
72335,-15.889652266375744,-48.144210648471784,"samambaia","DF"
72415,-16.023101479007586,-48.07995398251277,"brasília","DF"
72410,-16.038118952020856,-48.059455077774324,"brasilia","DF"
72445,-15.789492387537866,-47.90889562835279,"brasilia","DF"
72405,-15.819446093282757,-47.83730772857625,"brasilia","DF"
72430,-16.009672011507742,-48.065208747813905,"brasilia","DF"
72425,-16.024303965104266,-48.073090832139904,"brasilia","DF"
72420,-16.032456081423508,-48.054826417949855,"gama","DF"
72450,-16.008511777961637,-48.05001692124417,"brasilia","DF"
72460,-16.02294658397918,-48.05071815778448,"brasilia","DF"
72503,-16.037365499999996,-48.02400807322753,"brasilia","DF"
72509,-16.022942572375488,-48.02046252807729,"brasília","DF"
72508,-16.02311124257728,-48.02526045609803,"brasilia","DF"
72548,-16.005321390558187,-47.989673786216485,"brasília","DF"
72543,-16.01093309979112,-48.00062763954774,"brasília","DF"
72500,-16.04650153669953,-48.03673153669954,"brasilia","DF"
72507,-16.028718100170796,-48.02627896413802,"brasilia","DF"
72546,-16.002977625502055,-47.99440260973064,"brasilia","DF"
72501,-16.04234342679728,-48.029814926797286,"brasília","DF"
72592,-15.99262549027121,-47.995948052865714,"brasilia","DF"
72547,-16.00853120581692,-47.990323684586684,"brasília","DF"
72506,-16.027853768288395,-48.029917608688024,"brasilia","DF"
72545,-16.006963032541375,-47.997151765380536,"brasilia","DF"
72544,-16.008737688667527,-48.001319588418426,"brasília","DF"
72593,-15.994300119721528,-47.99461968838564,"brasilia","DF"
72542,-16.01136904679358,-48.00406130237533,"brasilia","DF"
72594,-15.996520585100315,-48.00113115159638,"brasilia","DF"
72502,-16.03976780442627,-48.03038809306924,"brasilia","DF"
72504,-16.034067536776195,-48.027801160514784,"brasilia","DF"
72510,-16.02358803561571,-48.01891409312747,"brasília","DF"
72640,-15.91648775173155,-48.059261570371895,"brasilia","DF"
72630,-15.910909497181196,-48.059098731077995,"brasilia","DF"
72610,-15.907778498360093,-48.065596426157406,"brasília","DF"
72601,-15.903564841955356,-48.078619185403575,"brasilia","DF"
72622,-15.925280313236172,-48.1020849758072,"brasilia","DF"
72641,-15.919684838126788,-48.06215516791328,"brasília","DF"
72603,-15.927029094431655,-48.109594875678,"brasilia","DF"
72621,-15.916551143207474,-48.09879768101986,"brasilia","DF"
72602,-15.910633486596884,-48.097383553696325,"brasilia","DF"
72620,-15.908585997034345,-48.08004599851718,"brasilia","DF"
72600,-15.901888173722124,-48.06304267789561,"recanto das emas","DF"
72650,-15.923493771742955,-48.05304857239736,"brasília","DF"
72660,-15.929897374916735,-48.10169500244632,"brasilia","DF"
72631,-15.914222127929127,-48.06411583880615,"brasília","DF"
72669,-15.793363257833734,-47.84922424340701,"brasília","DF"
72710,-15.68739447758306,-48.19609368558727,"brasilia","DF"
72720,-15.748033023861785,-47.92424951664842,"brasilia","DF"
72737,-15.664288359846624,-48.199648277925405,"brasilia","DF"
72725,-15.67006599365607,-48.19943703037085,"brasilia","DF"
72747,-15.660002308271403,-48.19849246405005,"brasília","DF"
72748,-15.657642054407619,-48.20169368703112,"brasília","DF"
72726,-15.667891530985901,-48.20300988008741,"brasilia","DF"
72705,-15.677048038829902,-48.195643725688285,"brasilia","DF"
72736,-15.662156382176388,-48.19541994426258,"brasília","DF"
72738,-15.661961849957454,-48.20141444010087,"brasilia","DF"
72746,-15.659228123901393,-48.19507603806154,"brasilia","DF"
72755,-15.656735706985366,-48.194443314877404,"brasília","DF"
72745,-15.66107043328908,-48.19358794749589,"brasilia","DF"
72715,-15.681708216020573,-48.19668628631812,"brasilia","DF"
72735,-15.664849890577589,-48.19369272261167,"brasília","DF"
72860,-16.053463470013135,-48.03056072678428,"novo gama","GO"
72800,-16.255783825155962,-47.95518421677063,"luziania","GO"
72876,-16.067795696951773,-47.97238787911786,"valparaiso de goias","GO"
72871,-16.056101999999946,-48.00435199999996,"valparaiso de goias","GO"
72810,-16.25091275587183,-47.957814625207405,"luziania","GO"
72801,-16.256510999999996,-47.96285546547072,"luziania","GO"
72880,-16.089353187179693,-47.939725903558944,"cidade ocidental","GO"
72878,-16.054549899999927,-47.97426549999993,"valparaiso de goias","GO"
72803,-16.256149652873713,-47.942727991379044,"luziania","GO"
72870,-16.07525306359139,-48.003747148398396,"valparaíso de goiás","GO"
72855,-16.173714191260075,-47.929924239458195,"luziânia","GO"
72850,-16.130234115673762,-47.96630523134753,"luziania","GO"
72831,-16.24219549137713,-47.907154582219,"luziânia","GO"
72820,-16.254440394270347,-47.90676860162856,"luziania","GO"
72834,-16.217701906804685,-47.916883837426504,"luziania","GO"
72872,-16.087331092411024,-47.98809526771883,"valparaiso de goias","GO"
72804,-16.25852424815943,-47.92000438370325,"luziania","GO"
72851,-16.128531000000002,-47.955120750000006,"luziania","GO"
72862,-16.103506759492763,-48.089271056227645,"novo gama","GO"
72811,-16.249924225077788,-47.96227050017613,"luziania","GO"
72830,-16.244816391479485,-47.91406643423501,"luziania","GO"
72812,-16.245173525117558,-47.948067534242725,"luziania","GO"
72806,-16.26482633439049,-47.92510994166294,"luziania","GO"
72813,-16.234607503265902,-47.94682163265032,"luziânia","GO"
72879,-16.060499378999964,-47.96439999999996,"valparaiso de goias","GO"
72858,-16.1401119089666,-47.98887717176466,"luziania","GO"
72815,-16.233225742697798,-47.93896990998619,"luziania","GO"
72883,-16.111509999999953,-47.92056217999993,"cidade ocidental","GO"
72874,-16.120382362462855,-47.96940480004986,"valparaiso de goias","GO"
72805,-16.2603855,-47.94186599999999,"luziânia","GO"
72865,-16.091274999999968,-48.03174499999997,"novo gama","GO"
72814,-16.255760893724332,-47.94068285890909,"luziania","GO"
72885,-16.107811052999974,-47.95161549999993,"cidade ocidental","GO"
72853,-16.233517185272728,-47.9349851668985,"luziania","GO"
72873,-16.07600211683982,-47.972253116367575,"valparaiso de goias","GO"
72887,-16.08274499999993,-47.93224123899995,"cidade ocidental","GO"
72875,-16.074361480514707,-47.989305912929964,"valparaiso de goias","GO"
72836,-16.210019476749267,-47.929634013568965,"luziânia","GO"
72822,-16.255927181886598,-47.92834256649106,"luziania","GO"
72823,-16.245275257905682,-47.89877725504883,"luziania","GO"
72899,-21.46782908813674,-56.171869203037616,"jardim abc de goias","GO"
72921,-15.724759999999948,-48.32085981499995,"aguas lindas de goias","GO"
72910,-15.703843499999996,-48.27793725000001,"aguas lindas de goias","GO"
72980,-15.855610499999996,-48.96320624999999,"pirenopolis","GO"
72930,-16.07894583238036,-48.51634933675775,"alexania","GO"
72900,-15.942803976898663,-48.25304942148583,"santo antonio do descoberto","GO"
72960,-15.926968662570527,-48.808676843862855,"corumba de goias","GO"
72911,-15.702868231653714,-48.27344356917551,"aguas lindas de goias","GO"
72927,-15.801842436999948,-48.299912974999984,"águas lindas de goiás","GO"
72915,-15.734161012879355,-48.26876074255232,"aguas lindas de goias","GO"
72940,-16.19429786829193,-48.71111290947108,"abadiania","GO"
72920,-15.723933037999927,-48.29112999999995,"aguas lindas de goias","GO"
72906,-15.941744385178378,-48.26082312907881,"santo antonio do descoberto","GO"
72914,-15.734473643068487,-48.257353637463424,"águas lindas de goiás","GO"
72916,-15.704729593311114,-48.27927350442072,"águas lindas de goiás","GO"
72975,-15.787534328688205,-48.77328367039296,"cocalzinho de goias","GO"
72926,-15.706009177982828,-48.281318471560404,"águas lindas de goiás","GO"
72912,-15.703532693586785,-48.27757094214578,"aguas lindas de goias","GO"
72917,-15.688824999999952,-48.26050142199995,"aguas lindas de goias","GO"
72902,-15.95631585119913,-48.26457194053727,"santo antonio do descoberto","GO"
72922,-15.704463180518243,-48.27907361436052,"aguas lindas de goias","GO"
72901,-15.938756169050677,-48.25925736619933,"santo antonio do descoberto","GO"
72925,-15.705057229778244,-48.27981719019313,"aguas lindas de goias","GO"
72907,-15.956927965601098,-48.26970729779953,"santo antonio do descoberto","GO"
73025,-15.656084567590392,-47.80325091262574,"brasilia","DF"
73040,-15.64492951615352,-47.790568914230356,"brasilia","DF"
73005,-15.646078392606958,-47.80261301154338,"brasilia","DF"
73045,-15.643006453323348,-47.78115295944674,"brasilia","DF"
73015,-15.656221567630755,-47.79025939066046,"brasília","DF"
73070,-15.6362440632116,-47.8461760245992,"brasilia","DF"
73030,-15.650382313455822,-47.80449326189726,"brasilia","DF"
73050,-15.645829658729394,-47.767903929827796,"brasilia","DF"
73035,-15.639619383972347,-47.804546933208144,"brasília","DF"
73020,-15.65675458492135,-47.8085826874133,"brasilia","DF"
73062,-15.641438073151596,-47.82359123089236,"brasilia","DF"
73060,-15.638824481955776,-47.82388438658429,"brasilia","DF"
73080,-15.628575585570688,-47.82818183221465,"brasilia","DF"
73092,-15.666497999999995,-47.81994750000001,"brasilia","DF"
